wise_content_id,wiseable_type,wiseable_id,content,attribution_text,medical_society_id,pdf_url
280,Diagnosis,1049,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
282,Diagnosis,991,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
284,Diagnosis,179,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
286,Diagnosis,788,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
288,Diagnosis,178,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
290,Diagnosis,197,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
292,Diagnosis,385,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
294,Procedure,300,"Do not repeat colonoscopy for at least five years for patients who have one or two small (< 1 cm) adenomatous polyps, without high grade dysplasia, completely removed via a high-quality colonoscopy. The timing of a follow-up surveillance colonoscopy should be determined based on the results of a previous high-quality colonoscopy. Evidence based (published) guidelines provide recommendations that patients with one or two small tubular adenomas with low grade dysplasia have surveillance colonoscopy five to 10 years after initial polypectomy. The precise timing within this interval should be based on other clinical factors (such as prior colonoscopy findings, family history, and the preferences of the patient and judgment of the physician).","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/294.pdf
296,Diagnosis,80,"For a patient who is diagnosed with Barretts esophagus, who has undergone a second endoscopy that confirms the absence of dysplasia on biopsy, a follow-up surveillance examination should not be performed in less than three years as per published guidelines.  In patients with Barretts esophagus without dysplasia (cellular changes) the risk of cancer is very low. In these patients, it is appropriate and safe to exam the esophagus and check for dysplasia no more often than every three years because if these cellular changes occur, they do so very slowly.","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/.
298,Procedure,97,"For a patient who is diagnosed with Barretts esophagus, who has undergone a second endoscopy that confirms the absence of dysplasia on biopsy, a follow-up surveillance examination should not be performed in less than three years as per published guidelines.  In patients with Barretts esophagus without dysplasia (cellular changes) the risk of cancer is very low. In these patients, it is appropriate and safe to exam the esophagus and check for dysplasia no more often than every three years because if these cellular changes occur, they do so very slowly.","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/298.pdf
300,Procedure,101,"For a patient who is diagnosed with Barretts esophagus, who has undergone a second endoscopy that confirms the absence of dysplasia on biopsy, a follow-up surveillance examination should not be performed in less than three years as per published guidelines.  In patients with Barretts esophagus without dysplasia (cellular changes) the risk of cancer is very low. In these patients, it is appropriate and safe to exam the esophagus and check for dysplasia no more often than every three years because if these cellular changes occur, they do so very slowly.","The American Gastroenterological Association and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",28,https://s3.amazonaws.com/itriage/choosing_wisely/300.pdf
326,Procedure,499,Don't use nuclear medicine thyroid scans to evaluate thyroid nodules in patients with normal thyroid gland function.  Nuclear medicine thyroid scanning does not conclusively determine whether thyroid nodules are benign or malignant.  Cold nodules on thyroid scans will still require biopsy.  Nuclear medicine thyroid scans are useful to evaluate the functional status of thyroid nodules in patients who are hyperthyroid.,"The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/326.pdf
328,Procedure,459,"Avoid using a computed tomography angiogram to diagnose pulmonary embolism in young women with a normal chest radiograph; consider a radionuclide lung study (""V/Q study"") instead.  When the clinical question is whether or not pulmonary emboli are present, a V/Q study can provide the answer with lower overall radiation dose to the breast than can a CTA, even when performed with a breast shield. ","The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/328.pdf
330,Diagnosis,1099,"Don't use PET imaging in the evaluation of patients with dementia unless the patient has been assessed by a specialist in this field.  Without objective evidence of dementia, the potential benefit of PET is unlikely to justify the cost of radiation risk.  Dementia subtypes have overlapping patterns in PET imaging.  Clinical evaluation and imaging often provide additive information and should be assessed together to make a reliable diagnosis and to plan care.  For Beta-amyloid PET imaging, it is not currently known what a positive PET result in a cognitively normal person means; this method is not established for an individual prediction.","The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/330.pdf
340,Procedure,201,"Don't use PET imaging in the evaluation of patients with dementia unless the patient has been assessed by a specialist in this field.  Without objective evidence of dementia, the potential benefit of PET is unlikely to justify the cost of radiation risk.  Dementia subtypes have overlapping patterns in PET imaging.  Clinical evaluation and imaging often provide additive information and should be assessed together to make a reliable diagnosis and to plan care.  For Beta-amyloid PET imaging, it is not currently known what a positive PET result in a cognitively normal person means; this method is not established for an individual prediction.","The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/340.pdf
342,Procedure,658,"Avoid using a computed tomography angiogram to diagnose pulmonary embolism in young women with a normal chest radiograph; consider a radionuclide lung study (""V/Q study"") instead.  When the clinical question is whether or not pulmonary emboli are present, a V/Q study can provide the answer with lower overall radiation dose to the breast than can a CTA, even when performed with a breast shield.","The Society of Nuclear Medicine and Molecular imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions. ",32,https://s3.amazonaws.com/itriage/choosing_wisely/342.pdf
344,Diagnosis,126,"Don't use PET/CT for cancer screening in health individuals.  The likelihood of finding cancer in healthy adults is extremely low (around 1%), based on studies using PET/CT for screening.   Imaging without clear clinical indication is likely to identify harmless findings that lead to more tests, biopsy or unnecessary surgery. ","The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/.
346,Diagnosis,551,"Don't use PET imaging in the evaluation of patients with dementia unless the patient has been assessed by a specialist in this field.  Without objective evidence of dementia, the potential benefit of PET is unlikely to justify the cost of radiation risk.  Dementia subtypes have overlapping patterns in PET imaging.  Clinical evaluation and imaging often provide additive information and should be assessed together to make a reliable diagnosis and to plan care.  For Beta-amyloid PET imaging, it is not currently known what a positive PET result in a cognitively normal person means; this method is not established for an individual prediction.","The Society of Nuclear Medicine and Molecular Imaging and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",32,https://s3.amazonaws.com/itriage/choosing_wisely/.
348,Diagnosis,184,"Avoid ordering a brain CT or brain MRI to evaluate an acute concussion unless there are progressive neurological symptoms, focal neurological findings on exam or there is concern for a skull fracture. Concussion is a clinical diagnosis. Concussion is not associated with clinically relevant abnormalities on standard neuroimaging with CT or MRI.
These studies should be ordered if more severe brain injury is suspected. CT is best utilized for skull fracture and intracranial bleeding, whereas
MRI may be ordered for prolonged symptoms, worsening symptoms or other suspected structural pathology.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
350,Diagnosis,384,"Avoid ordering an abdominal ultrasound examination routinely in athletes with infectious mononucleosis. Splenic enlargement is common in patients with infectious mononucleosis. The spleen is at increased risk for splenic rupture in the first 34 weeks of infection. This has led many clinicians to utilize ultrasound to determine if splenic enlargement is present. However, because individual splenic diameters vary greatly, comparing splenic size to population norms is not a valid method to assess splenic enlargement.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
352,Diagnosis,1011,"Dont prescribe oral contraceptive pills as initial treatment for patients with amenorrhea or menstrual dysfunction due to the female athlete triad (defined as low energy availability with or without disordered eating, menstrual dysfunction and low bone mineral density). The cause of female athlete triad is an imbalance between energy intake and energy expenditure that leads to menstrual dysfunction (abnormal or loss of periods) and low bone mineral density. Historically, some physicians have used oral contraceptive pills (OCPs) to regulate the menstrual cycle in this disorder. However, the underlying cause for the menstrual dysfunction is energy imbalance. Treatment includes increasing caloric intake and/or decreasing energy expenditure (exercise) to restore normal menses, which can take up to 12 months or longer. Additionally, OCPs do not increase bone density in females affected by the triad. By restoring menses, OCPs can mask energy imbalance and delay appropriate treatment. We recommend a multi-disciplinary approach to treatment that includes a physician, dietitian, mental health professional (when appropriate) and support from coaches, family members and friends.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
354,Diagnosis,463,"Avoid recommending knee arthroscopy as initial management for patients with degenerative meniscal tears and no mechanical symptoms. Degenerative meniscal tears may respond to non-operative treatments such as exercise to improve muscle strength, endurance and flexibility. Other treatment options include mild analgesics, anti-inflammatory medication, activity modification or corticosteroid injection. If mechanical symptoms such as locking, painful clicking or recurrent swelling are present, or if pain relief is not obtained after a trial of non-operative treatment, arthroscopy may be warranted. If significant osteoarthritis is also present, other surgical options should be considered.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
356,Procedure,568,"Avoid ordering a knee MRI for a patient with anterior knee pain without mechanical symptoms or effusion unless the patient has not improved following completion of an appropriate functional rehabilitation program. The most common cause of anterior knee pain is patellofemoral pain syndrome. Magnetic resonance imaging (MRI) is rarely helpful in managing this syndrome. Treatment should focus on a guided exercise program to correct lumbopelvic and lower limb strength and flexibility imbalances. If pain persists, if there is recurrent swelling or if mechanical symptoms such as locking and painful clicking are present, and radiographs are non-diagnostic, an MRI may be useful.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
358,Procedure,535,"Avoid ordering a knee MRI for a patient with anterior knee pain without mechanical symptoms or effusion unless the patient has not improved following completion of an appropriate functional rehabilitation program. The most common cause of anterior knee pain is patellofemoral pain syndrome. Magnetic resonance imaging (MRI) is rarely helpful in managing this syndrome. Treatment should focus on a guided exercise program to correct lumbopelvic and lower limb strength and flexibility imbalances. If pain persists, if there is recurrent swelling or if mechanical symptoms such as locking and painful clicking are present, and radiographs are non-diagnostic, an MRI may be useful.","The American Academy of Family Physicians and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",34,https://s3.amazonaws.com/itriage/choosing_wisely/.
360,Diagnosis,1431,"Dont perform population based screening for 25-OH-Vitamin D deficiency. Vitamin D deficiency is common in many populations, particularly in patients at higher latitudes, during winter months and in those with limited sun exposure. Over the counter Vitamin D supplements and increased summer sun exposure are sufficient for most otherwise healthy patients. Laboratory testing is appropriate in higher risk patients when results will be used to institute more aggressive therapy (e.g., osteoporosis, chronic kidney disease, malabsorption, some infections, obese individuals).","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
362,Diagnosis,971,"Dont perform low-risk HPV testing. National guidelines provide for HPV testing in patients with certain abnormal Pap smears and in other select clinical indications. The presence of high risk HPV leads to more frequent examination or more aggressive investigation (e.g., colposcopy and biopsy). There is no medical indication for low risk HPV testing (HPV types that cause genital warts or very minor cell changes on the cervix) because the infection is not associated with disease progression and there is no treatment or therapy change indicated when low risk HPV is identified.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
364,Diagnosis,314,"Dont perform low-risk HPV testing. National guidelines provide for HPV testing in patients with certain abnormal Pap smears and in other select clinical indications. The presence of high risk HPV leads to more frequent examination or more aggressive investigation (e.g., colposcopy and biopsy). There is no medical indication for low risk HPV testing (HPV types that cause genital warts or very minor cell changes on the cervix) because the infection is not associated with disease progression and there is no treatment or therapy change indicated when low risk HPV is identified.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
366,Diagnosis,1032,"Dont test for myoglobin or CK-MB in the diagnosis of acute myocardial infarction (AMI). Instead, use troponin I or T. Unlike CK-MB and myoglobin, the release of troponin I or T is specific to cardiac injury. Troponin is released before CK-MB and appears in the blood as early as, if not earlier than, myoglobin after AMI. Approximately 30% of patients experiencing chest discomfort at rest with a normal CK-MB will be diagnosed with AMI when evaluated using troponins. Single-point troponin measurements equate to infarct size for the determination of the AMI severity. Accordingly, there is much support for relying solely on troponin and discontinuing the use of CK-MB and other markers.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
378,Procedure,362,"Dont test for myoglobin or CK-MB in the diagnosis of acute myocardial infarction (AMI). Instead, use troponin I or T. Unlike CK-MB and myoglobin, the release of troponin I or T is specific to cardiac injury. Troponin is released before CK-MB and appears in the blood as early as, if not earlier than, myoglobin after AMI. Approximately 30% of patients experiencing chest discomfort at rest with a normal CK-MB will be diagnosed with AMI when evaluated using troponins. Single-point troponin measurements equate to infarct size for the determination of the AMI severity. Accordingly, there is much support for relying solely on troponin and discontinuing the use of CK-MB and other markers.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/378.pdf
380,Diagnosis,377,"Dont order multiple tests in the initial evaluation of a patient with suspected thyroid disease. Order thyroid-stimulating hormone (TSH), and if abnormal, follow up with additional evaluation or treatment depending on the findings. The TSH test can detect subclinical thyroid disease in patients without symptoms of thyroid dysfunction. A TSH value within the reference interval excludes the majority of cases of primary overt thyroid disease. If the TSH is abnormal, confirm the diagnosis with free thyroxine (T4).","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
382,Diagnosis,367,"Dont order multiple tests in the initial evaluation of a patient with suspected thyroid disease. Order thyroid-stimulating hormone (TSH), and if abnormal, follow up with additional evaluation or treatment depending on the findings. The TSH test can detect subclinical thyroid disease in patients without symptoms of thyroid dysfunction. A TSH value within the reference interval excludes the majority of cases of primary overt thyroid disease. If the TSH is abnormal, confirm the diagnosis with free thyroxine (T4).","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
384,Diagnosis,992,"Dont order multiple tests in the initial evaluation of a patient with suspected thyroid disease. Order thyroid-stimulating hormone (TSH), and if abnormal, follow up with additional evaluation or treatment depending on the findings. The TSH test can detect subclinical thyroid disease in patients without symptoms of thyroid dysfunction. A TSH value within the reference interval excludes the majority of cases of primary overt thyroid disease. If the TSH is abnormal, confirm the diagnosis with free thyroxine (T4).","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
386,Procedure,286,"Dont use bleeding time test to guide patient care. The bleeding time test is an older assay that has been replaced by alternative coagulation tests. The relationship between the bleeding time test and the risk of a patients actually bleeding has not been established. Further, the test leaves a scar on the forearm. There are other reliable tests of coagulation available to evaluate the risks of bleeding in appropriate patient populations.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
388,Procedure,312,"Dont order an erythrocyte sedimentation rate (ESR) to look for inflammation in patients with undiagnosed conditions. Order a C-reactive protein (CRP) to detect acute phase inflammation.
CRP is a more sensitive and specific reflection of the acute phase of inflammation than is the ESR. In the first 24 hours of a disease process, the CRP will be elevated, while the ESR may be normal. If the source of inflammation is removed, the CRP will return to normal within a day or so, while the ESR will remain elevated for several days until excess fibrinogen is removed from the serum.","The American Society for Clinical Pathology and the ABIM foundation joined forces to develop and distribute evidence based recommendations on when medical tests and procedures may be appropriate. Content was written to help physicians, patients and other health care stakeholders to think, to practice and partake in shared decision making to avoid unnecessary and at times harmful tests and procedures based on your condition or symptoms. Choosing Wisely recommendations should not be used to establish coverage decisions or exclusions.",36,https://s3.amazonaws.com/itriage/choosing_wisely/.
